日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,涨跌幅%,振幅%,金额
2023-01-03,601998,3.75,3.78,3.85,3.7,336244,167475117.0,3.97,0.0,0.0,0.1,0.0,3.9999999999999973,1271002.3199999998
2023-01-04,601998,3.8,3.89,3.91,3.78,353048,178616251.0,3.44,2.91,0.11,0.1,2.9100529100529293,3.4210526315789567,1373356.72
2023-01-05,601998,3.9,3.84,3.91,3.81,294798,149029912.0,2.57,-1.29,-0.05,0.09,-1.285347043701801,2.5641025641025665,1132024.32
2023-01-06,601998,3.84,3.84,3.87,3.8,259228,130504649.0,1.82,0.0,0.0,0.08,0.0,1.822916666666674,995435.52
2023-01-09,601998,3.86,3.88,3.92,3.79,280373,141817243.0,3.39,1.04,0.04,0.08,1.041666666666674,3.367875647668391,1087847.24
2023-01-10,601998,3.88,3.83,3.9,3.8,256049,129067775.0,2.58,-1.29,-0.05,0.08,-1.2886597938144284,2.5773195876288684,980667.67
2023-01-11,601998,3.81,3.84,3.88,3.81,169384,85546897.0,1.83,0.26,0.01,0.05,0.26109660574411553,1.8372703412073448,650434.5599999999
2023-01-12,601998,3.86,3.87,3.87,3.78,242103,121767641.0,2.34,0.78,0.03,0.07,0.78125,2.331606217616588,936938.61
2023-01-13,601998,3.86,3.9,3.92,3.85,233012,118597961.0,1.81,0.78,0.03,0.07,0.7751937984496138,1.8134715025906696,908746.7999999999
2023-01-16,601998,3.92,3.86,3.96,3.83,473201,240399064.0,3.33,-1.03,-0.04,0.14,-1.025641025641022,3.3163265306122423,1826555.8599999999
2023-01-17,601998,3.87,3.88,3.9,3.84,310319,157542544.0,1.55,0.52,0.02,0.09,0.5181347150259086,1.5503875968992262,1204037.72
2023-01-18,601998,3.9,3.86,3.91,3.86,222707,113190887.0,1.29,-0.52,-0.02,0.07,-0.5154639175257714,1.282051282051289,859649.02
2023-01-19,601998,3.86,3.86,3.9,3.84,200762,101553357.0,1.55,0.0,0.0,0.06,0.0,1.5544041450777215,774941.32
2023-01-20,601998,3.88,3.87,3.88,3.85,244844,123970400.0,0.78,0.26,0.01,0.07,0.2590673575129543,0.7731958762886548,947546.28
2023-01-30,601998,3.91,3.87,3.92,3.86,267207,135856385.0,1.55,0.0,0.0,0.08,0.0,1.5345268542199502,1034091.0900000001
2023-01-31,601998,3.89,3.85,3.9,3.82,239609,121215137.0,2.07,-0.52,-0.02,0.07,-0.5167958656330796,2.0565552699228813,922494.65
2023-02-01,601998,3.85,3.84,3.86,3.78,357913,179744389.0,2.08,-0.26,-0.01,0.11,-0.25974025974027093,2.0779220779220795,1374385.92
2023-02-02,601998,3.84,3.82,3.85,3.79,263588,132277418.0,1.56,-0.52,-0.02,0.08,-0.520833333333337,1.5625000000000013,1006906.1599999999
2023-02-03,601998,3.8,3.77,3.82,3.75,210719,104807470.0,1.83,-1.31,-0.05,0.06,-1.308900523560208,1.8421052631578907,794410.63
2023-02-06,601998,3.74,3.74,3.75,3.71,262651,129375694.0,1.06,-0.8,-0.03,0.08,-0.7957559681697535,1.0695187165775408,982314.7400000001
2023-02-07,601998,3.75,3.75,3.77,3.73,171031,84685946.0,1.07,0.27,0.01,0.05,0.2673796791443861,1.0666666666666678,641366.25
2023-02-08,601998,3.77,3.72,3.77,3.72,154737,76462585.0,1.33,-0.8,-0.03,0.05,-0.7999999999999896,1.3262599469495973,575621.64
2023-02-09,601998,3.73,3.74,3.77,3.71,190094,93904606.0,1.61,0.54,0.02,0.06,0.5376344086021501,1.6085790884718514,710951.56
2023-02-10,601998,3.73,3.74,3.75,3.71,131946,65092509.0,1.07,0.0,0.0,0.04,0.0,1.0723860589812342,493478.04000000004
2023-02-13,601998,3.73,3.71,3.74,3.68,272887,134084569.0,1.6,-0.8,-0.03,0.08,-0.8021390374331583,1.6085790884718514,1012410.77
2023-02-14,601998,3.72,3.74,3.75,3.71,167682,82692285.0,1.08,0.81,0.03,0.05,0.8086253369272267,1.0752688172043021,627130.68
2023-02-15,601998,3.74,3.71,3.75,3.7,160688,78937787.0,1.34,-0.8,-0.03,0.05,-0.8021390374331583,1.3368983957219203,596152.48
2023-02-16,601998,3.71,3.71,3.76,3.69,181075,89357723.0,1.89,0.0,0.0,0.05,0.0,1.8867924528301845,671788.25
2023-02-17,601998,3.71,3.67,3.73,3.66,170711,83541356.0,1.89,-1.08,-0.04,0.05,-1.0781671159029615,1.8867924528301845,626509.37
2023-02-20,601998,3.69,3.76,3.76,3.66,277141,136299843.0,2.72,2.45,0.09,0.08,2.452316076294281,2.710027100270993,1042050.1599999999
2023-02-21,601998,3.75,3.78,3.79,3.74,226209,112359905.0,1.33,0.53,0.02,0.07,0.5319148936170137,1.3333333333333286,855070.0199999999
2023-02-22,601998,3.78,3.74,3.78,3.74,126792,62851278.0,1.06,-1.06,-0.04,0.04,-1.058201058201047,1.0582010582010475,474202.08
2023-02-23,601998,3.75,3.73,3.78,3.72,148403,73427488.0,1.6,-0.27,-0.01,0.04,-0.2673796791443861,1.5999999999999897,553543.19
2023-02-24,601998,3.74,3.7,3.74,3.7,143960,70765890.0,1.07,-0.8,-0.03,0.04,-0.8042895442359144,1.0695187165775408,532652.0
2023-02-27,601998,3.7,3.7,3.72,3.68,139941,68552674.0,1.08,0.0,0.0,0.04,0.0,1.081081081081082,517781.7
2023-02-28,601998,3.7,3.72,3.72,3.69,115751,56780312.0,0.81,0.54,0.02,0.03,0.540540540540535,0.8108108108108174,430593.72000000003
2023-03-01,601998,3.73,3.78,3.79,3.71,242907,120635527.0,2.15,1.61,0.06,0.07,1.6129032258064502,2.1447721179624684,918188.46
2023-03-02,601998,3.77,3.88,3.89,3.75,369823,186616568.0,3.7,2.65,0.1,0.11,2.645502645502651,3.713527851458889,1434913.24
2023-03-03,601998,3.89,3.94,3.95,3.86,343205,175425895.0,2.32,1.55,0.06,0.1,1.546391752577314,2.313624678663247,1352227.7
2023-03-06,601998,3.93,3.93,3.98,3.9,397492,204054997.0,2.03,-0.25,-0.01,0.12,-0.25380710659898,2.035623409669213,1562143.56
2023-03-07,601998,3.92,4.0,4.17,3.92,674664,355497637.0,6.36,1.78,0.07,0.2,1.781170483460559,6.377551020408164,2698656.0
2023-03-08,601998,3.95,3.97,3.98,3.9,322773,166108457.0,2.0,-0.75,-0.03,0.09,-0.7499999999999951,2.0253164556962044,1281408.81
2023-03-09,601998,3.97,3.98,4.03,3.96,270162,140277105.0,1.76,0.25,0.01,0.08,0.25188916876572875,1.7632241813602085,1075244.76
2023-03-10,601998,3.95,3.88,4.0,3.87,227329,116411352.0,3.27,-2.51,-0.1,0.07,-2.5125628140703515,3.2911392405063267,882036.52
2023-03-13,601998,3.87,3.95,3.96,3.82,234196,119865604.0,3.61,1.8,0.07,0.07,1.804123711340222,3.6175710594315276,925074.2000000001
2023-03-14,601998,3.92,3.9,4.0,3.85,254865,130808416.0,3.8,-1.27,-0.05,0.07,-1.2658227848101333,3.826530612244896,993973.5
2023-03-15,601998,3.96,3.94,3.96,3.88,232982,119405910.0,2.05,1.03,0.04,0.07,1.025641025641022,2.020202020202022,917949.08
2023-03-16,601998,3.92,4.07,4.15,3.9,604896,319035932.0,6.35,3.3,0.13,0.18,3.2994923857868175,6.377551020408174,2461926.72
2023-03-17,601998,4.06,4.06,4.14,4.01,408822,215269941.0,3.19,-0.25,-0.01,0.12,-0.24570024570026439,3.2019704433497513,1659817.3199999998
2023-03-20,601998,4.07,4.32,4.43,4.05,1261263,696599679.0,9.36,6.4,0.26,0.37,6.403940886699533,9.336609336609333,5448656.16
2023-03-21,601998,4.32,4.29,4.53,4.27,725034,403683853.0,6.02,-0.69,-0.03,0.21,-0.6944444444444531,6.018518518518533,3110395.86
2023-03-22,601998,4.31,4.28,4.39,4.23,404923,222760625.0,3.73,-0.23,-0.01,0.12,-0.2331002331002252,3.7122969837586837,1733070.4400000002
2023-03-23,601998,4.3,4.32,4.34,4.24,379789,208570963.0,2.34,0.93,0.04,0.11,0.9345794392523477,2.3255813953488293,1640688.4800000002
2023-03-24,601998,4.3,4.37,4.45,4.28,475535,264219844.0,3.94,1.16,0.05,0.14,1.157407407407396,3.953488372093022,2078087.95
2023-03-27,601998,4.37,4.21,4.4,4.18,496133,269813102.0,5.03,-3.66,-0.16,0.15,-3.661327231121281,5.034324942791776,2088719.93
2023-03-28,601998,4.26,4.33,4.36,4.21,370747,203721001.0,3.56,2.85,0.12,0.11,2.8503562945368266,3.521126760563389,1605334.51
2023-03-29,601998,4.37,4.25,4.38,4.23,236999,129786657.0,3.46,-1.85,-0.08,0.07,-1.8475750577367167,3.432494279176189,1007245.75
2023-03-30,601998,4.27,4.33,4.34,4.22,356117,195344766.0,2.82,1.88,0.08,0.1,1.8823529411764683,2.8103044496487146,1541986.61
2023-03-31,601998,4.31,4.23,4.31,4.2,313049,170239486.0,2.54,-2.31,-0.1,0.09,-2.3094688221708903,2.5522041763340937,1324197.27
2023-04-03,601998,4.24,4.2,4.25,4.18,358770,193948221.0,1.65,-0.71,-0.03,0.11,-0.7092198581560294,1.6509433962264217,1506834.0
2023-04-04,601998,4.22,4.31,4.33,4.16,361141,197644684.0,4.05,2.62,0.11,0.11,2.6190476190476097,4.028436018957344,1556517.71
2023-04-06,601998,4.33,4.28,4.36,4.26,202255,111175206.0,2.32,-0.7,-0.03,0.06,-0.6960556844547439,2.309468822170913,865651.4
2023-04-07,601998,4.28,4.24,4.29,4.22,156990,85531487.0,1.64,-0.93,-0.04,0.05,-0.9345794392523366,1.6355140186915953,665637.6
2023-04-10,601998,4.24,4.21,4.28,4.13,369051,199571736.0,3.54,-0.71,-0.03,0.11,-0.7075471698113289,3.537735849056612,1553704.71
2023-04-11,601998,4.23,4.29,4.32,4.19,367767,201053556.0,3.09,1.9,0.08,0.11,1.9002375296912177,3.0732860520094536,1577720.43
2023-04-12,601998,4.29,4.47,4.56,4.28,550217,311152750.0,6.53,4.2,0.18,0.16,4.195804195804187,6.526806526806511,2459469.9899999998
2023-04-13,601998,4.46,4.52,4.55,4.44,301295,171543783.0,2.46,1.12,0.05,0.09,1.118568232662187,2.4663677130044714,1361853.4
2023-04-14,601998,4.51,4.66,4.7,4.5,503300,292223617.0,4.42,3.1,0.14,0.15,3.0973451327433787,4.4345898004434625,2345378.0
2023-04-17,601998,4.71,4.79,4.81,4.67,428113,254917422.0,3.0,2.79,0.13,0.13,2.7896995708154515,2.972399150743093,2050661.27
2023-04-18,601998,4.78,4.86,5.0,4.77,606748,369038861.0,4.8,1.46,0.07,0.18,1.4613778705636848,4.811715481171556,2948795.2800000003
2023-04-19,601998,4.9,4.88,4.94,4.79,371315,225087072.0,3.09,0.41,0.02,0.11,0.411522633744843,3.0612244897959253,1812017.2
2023-04-20,601998,4.85,4.85,4.97,4.76,416581,251208460.0,4.3,-0.61,-0.03,0.12,-0.6147540983606592,4.329896907216495,2020417.8499999999
2023-04-21,601998,4.86,4.75,4.91,4.73,320825,192647888.0,3.71,-2.06,-0.1,0.09,-2.0618556701030855,3.703703703703698,1523918.75
2023-04-24,601998,4.78,4.86,4.93,4.71,588696,355899482.0,4.63,2.32,0.11,0.17,2.3157894736842266,4.6025104602510405,2861062.56
2023-04-25,601998,4.87,5.29,5.43,4.85,1235999,793939088.0,11.93,8.85,0.43,0.36,8.84773662551439,11.909650924024643,6538434.71
2023-04-26,601998,5.25,5.18,5.27,5.04,632345,401400681.0,4.35,-2.08,-0.11,0.19,-2.0793950850661713,4.3809523809523725,3275547.0999999996
2023-04-27,601998,5.18,5.22,5.26,5.14,563197,360359557.0,2.32,0.77,0.04,0.17,0.7722007722007707,2.316602316602319,2939888.34
2023-04-28,601998,5.25,5.3,5.38,5.11,623519,403768901.0,5.17,1.53,0.08,0.18,1.5325670498084198,5.142857142857134,3304650.6999999997
2023-05-04,601998,5.22,5.74,5.77,5.22,766119,519600382.0,10.38,8.3,0.44,0.22,8.301886792452828,10.536398467432948,4397523.0600000005
2023-05-05,601998,5.72,5.67,5.98,5.6,804883,561440819.0,6.62,-1.22,-0.07,0.24,-1.2195121951219523,6.6433566433566575,4563686.61
2023-05-08,601998,5.71,6.36,6.36,5.68,1561697,1159709562.0,11.99,12.17,0.69,0.46,12.169312169312185,11.908931698774092,9932392.92
2023-05-09,601998,6.5,6.73,7.07,6.33,2291965,1800485563.0,11.64,5.82,0.37,0.67,5.817610062893075,11.384615384615387,15424924.450000001
2023-05-10,601998,6.55,6.24,6.6,6.03,1908004,1428135058.0,8.47,-7.28,-0.49,0.56,-7.28083209509659,8.702290076335869,11905944.96
2023-05-11,601998,6.16,6.02,6.23,5.96,1116393,809966646.0,4.33,-3.53,-0.22,0.33,-3.5256410256410353,4.383116883116891,6720685.859999999
2023-05-12,601998,5.98,5.95,6.08,5.89,811220,583199658.0,3.16,-1.16,-0.07,0.24,-1.1627906976744096,3.1772575250836184,4826759.0
2023-05-15,601998,5.93,5.84,5.94,5.54,1321926,918508717.0,6.72,-1.85,-0.11,0.39,-1.8487394957983239,6.745362563237781,7720047.84
2023-05-16,601998,5.83,5.76,5.96,5.72,668621,469846837.0,4.11,-1.37,-0.08,0.2,-1.3698630136986356,4.116638078902233,3851256.96
2023-05-17,601998,5.75,5.78,5.9,5.67,459516,321759277.0,3.99,0.35,0.02,0.13,0.3472222222222321,4.000000000000008,2656002.48
2023-05-18,601998,5.85,5.87,6.07,5.82,840742,600438257.0,4.33,1.56,0.09,0.25,1.5570934256055269,4.273504273504273,4935155.54
2023-05-19,601998,5.82,5.73,5.9,5.71,397313,277002546.0,3.24,-2.39,-0.14,0.12,-2.3850085178875546,3.26460481099657,2276603.49
2023-05-22,601998,5.71,5.83,6.0,5.69,709354,500846913.0,5.41,1.75,0.1,0.21,1.7452006980802626,5.4290718038528825,4135533.82
2023-05-23,601998,5.8,5.55,5.97,5.51,935698,642016018.0,7.89,-4.8,-0.28,0.27,-4.80274442538594,7.93103448275862,5193123.899999999
2023-05-24,601998,5.52,5.29,5.52,5.25,954675,624925618.0,4.86,-4.68,-0.26,0.28,-4.684684684684681,4.89130434782608,5050230.75
2023-05-25,601998,5.29,5.34,5.36,5.23,513762,334005534.0,2.46,0.95,0.05,0.15,0.9451795841209698,2.457466918714554,2743489.08
2023-05-26,601998,5.34,5.35,5.37,5.23,352589,229684247.0,2.62,0.19,0.01,0.1,0.1872659176029856,2.6217228464419415,1886351.15
2023-05-29,601998,5.28,5.39,5.47,5.23,518973,340712418.0,4.49,0.75,0.04,0.15,0.7476635514018781,4.5454545454545325,2797264.4699999997
2023-05-30,601998,5.37,5.36,5.42,5.27,401458,262467221.0,2.78,-0.56,-0.03,0.12,-0.5565862708719727,2.7932960893854815,2151814.8800000004
2023-05-31,601998,5.3,5.25,5.32,5.2,379119,244651078.0,2.24,-2.05,-0.11,0.11,-2.0522388059701524,2.264150943396228,1990374.75
2023-06-01,601998,5.29,5.39,5.47,5.18,609197,399662734.0,5.52,2.67,0.14,0.18,2.6666666666666616,5.482041587901701,3283571.8299999996
2023-06-02,601998,5.37,5.39,5.48,5.35,439236,290063476.0,2.41,0.0,0.0,0.13,0.0,2.4208566108007594,2367482.04
2023-06-05,601998,5.4,5.57,5.68,5.37,580937,391587504.0,5.75,3.34,0.18,0.17,3.3395176252319247,5.740740740740733,3235819.0900000003
2023-06-06,601998,5.56,5.46,5.7,5.43,500469,338886125.0,4.85,-1.97,-0.11,0.15,-1.9748653500897717,4.856115107913678,2732560.7399999998
2023-06-07,601998,5.48,5.45,5.58,5.41,423039,282318919.0,3.11,-0.18,-0.01,0.12,-0.1831501831501825,3.102189781021896,2305562.5500000003
2023-06-08,601998,5.5,5.65,5.77,5.37,633427,430689139.0,7.34,3.67,0.2,0.19,3.669724770642202,7.272727272727263,3578862.5500000003
2023-06-09,601998,5.62,5.41,5.66,5.37,820200,547491635.0,5.13,-4.25,-0.24,0.24,-4.2477876106194685,5.160142348754449,4437282.0
2023-06-12,601998,5.35,5.15,5.35,5.11,1138153,725884125.0,4.44,-4.81,-0.26,0.33,-4.805914972273562,4.485981308411203,5861487.95
2023-06-13,601998,5.13,5.05,5.19,5.03,686670,432182469.0,3.11,-1.94,-0.1,0.2,-1.9417475728155442,3.1189083820662797,3467683.5
2023-06-14,601998,5.05,4.94,5.08,4.84,1018442,626518411.0,4.75,-2.18,-0.11,0.3,-2.178217821782169,4.752475247524757,5031103.48
2023-06-15,601998,4.96,4.97,4.98,4.9,448495,275658893.0,1.62,0.61,0.03,0.13,0.6072874493926905,1.6129032258064528,2229020.15
2023-06-16,601998,4.97,4.91,4.98,4.89,450648,275953593.0,1.81,-1.21,-0.06,0.13,-1.2072434607645843,1.8108651911468963,2212681.68
2023-06-19,601998,4.92,4.91,4.93,4.86,482261,294057509.0,1.43,0.0,0.0,0.14,0.0,1.4227642276422643,2367901.5100000002
2023-06-20,601998,4.92,4.83,4.94,4.8,452317,273644610.0,2.85,-1.63,-0.08,0.13,-1.6293279022403295,2.8455284552845646,2184691.11
2023-06-21,601998,4.8,4.82,4.93,4.8,498972,302193676.0,2.69,-0.21,-0.01,0.15,-0.20703933747411307,2.7083333333333313,2405045.04
2023-06-26,601998,4.8,4.73,4.83,4.68,538837,320392829.0,3.11,-1.87,-0.09,0.16,-1.8672199170124415,3.1250000000000075,2548699.0100000002
2023-06-27,601998,4.72,4.76,4.82,4.68,377390,224983023.0,2.96,0.63,0.03,0.11,0.6342494714587588,2.9661016949152663,1796376.4
2023-06-28,601998,4.77,4.75,4.81,4.7,280553,167122163.0,2.31,-0.21,-0.01,0.08,-0.21008403361344463,2.306079664570219,1332626.75
2023-06-29,601998,4.73,4.72,4.76,4.69,269351,159491828.0,1.47,-0.63,-0.03,0.08,-0.6315789473684275,1.4799154334037925,1271336.72
2023-06-30,601998,4.7,4.78,4.82,4.69,300404,179624251.0,2.75,1.27,0.06,0.09,1.271186440677985,2.765957446808508,1435931.12
2023-07-03,601998,4.88,4.78,4.89,4.61,631281,375296025.0,5.86,0.0,0.0,0.19,0.0,5.737704918032774,3017523.18
2023-07-04,601998,4.76,4.76,4.78,4.71,364109,216606913.0,1.46,-0.42,-0.02,0.11,-0.4184100418410108,1.4705882352941237,1733158.8399999999
2023-07-05,601998,4.76,4.74,4.78,4.7,234189,138819196.0,1.68,-0.42,-0.02,0.07,-0.42016806722687816,1.6806722689075646,1110055.86
2023-07-06,601998,4.73,4.66,4.77,4.65,297929,175528417.0,2.53,-1.69,-0.08,0.09,-1.6877637130801704,2.5369978858350786,1388349.1400000001
2023-07-07,601998,4.66,4.71,4.73,4.64,238997,140897038.0,1.93,1.07,0.05,0.07,1.0729613733905463,1.93133047210302,1125675.8699999999
2023-07-10,601998,4.73,4.68,4.74,4.67,167340,98680991.0,1.49,-0.64,-0.03,0.05,-0.6369426751592355,1.4799154334038114,783151.2
2023-07-11,601998,4.7,4.72,4.74,4.67,141860,83852478.0,1.5,0.85,0.04,0.04,0.8547008547008517,1.4893617021276655,669579.2
2023-07-12,601998,4.73,4.66,4.77,4.65,259183,153121399.0,2.54,-1.27,-0.06,0.08,-1.2711864406779627,2.5369978858350786,1207792.78
2023-07-13,601998,4.69,4.87,4.87,4.68,474700,284134710.0,4.08,4.51,0.21,0.14,4.5064377682403345,4.051172707889133,2311789.0
2023-07-14,601998,4.87,4.98,5.08,4.85,696039,430588719.0,4.72,2.26,0.11,0.2,2.2587268993840004,4.722792607802884,3466274.22
2023-07-17,601998,4.97,4.88,4.98,4.83,285847,173354728.0,3.01,-2.01,-0.1,0.08,-2.00803212851407,3.018108651911476,1394933.3599999999
2023-07-18,601998,4.88,4.79,4.9,4.77,356976,214464782.0,2.66,-1.84,-0.09,0.1,-1.8442622950819665,2.6639344262295244,1709915.04
2023-07-19,601998,4.79,4.88,4.89,4.78,411933,249123535.0,2.3,1.88,0.09,0.12,1.8789144050104456,2.296450939457191,2010233.04
2023-07-20,601998,4.88,4.71,4.88,4.67,818226,458876625.0,4.3,-3.48,-0.17,0.24,-3.4836065573770503,4.303278688524589,3853844.46
2023-07-21,601998,4.73,4.76,4.8,4.71,372405,209223769.0,1.91,1.06,0.05,0.11,1.0615711252653925,1.9027484143763183,1772647.7999999998
2023-07-24,601998,4.73,4.82,4.88,4.71,447618,254086328.0,3.57,1.26,0.06,0.13,1.26050420168069,3.5940803382663833,2157518.7600000002
2023-07-25,601998,4.9,5.02,5.08,4.86,636765,373011213.0,4.56,4.15,0.2,0.19,4.149377593360981,4.489795918367342,3196560.3
2023-07-26,601998,5.0,4.91,5.06,4.86,365647,211670351.0,3.98,-2.19,-0.11,0.11,-2.191235059760943,3.9999999999999853,1795326.77
2023-07-27,601998,4.91,5.0,5.1,4.91,493959,290601043.0,3.87,1.83,0.09,0.14,1.8329938900203624,3.869653767820764,2469795.0
2023-07-28,601998,4.98,5.19,5.23,4.96,794294,475992663.0,5.4,3.8,0.19,0.23,3.8000000000000034,5.421686746987961,4122385.8600000003
2023-07-31,601998,5.21,5.14,5.31,5.1,883548,534163533.0,4.05,-0.96,-0.05,0.26,-0.9633911368015502,4.030710172744721,4541436.72
2023-08-01,601998,5.12,5.16,5.21,5.09,599689,361194860.0,2.33,0.39,0.02,0.18,0.3891050583657574,2.343750000000002,3094395.24
2023-08-02,601998,5.13,4.96,5.13,4.93,709570,417219604.0,3.88,-3.88,-0.2,0.21,-3.875968992248069,3.8986354775828493,3519467.2
2023-08-03,601998,4.96,5.0,5.03,4.88,389665,227116902.0,3.02,0.81,0.04,0.11,0.8064516129032251,3.0241935483871036,1948325.0
2023-08-04,601998,5.05,5.05,5.14,5.01,474426,281819562.0,2.6,1.0,0.05,0.14,1.0000000000000009,2.5742574257425725,2395851.3
2023-08-07,601998,5.03,4.95,5.03,4.9,509016,296703182.0,2.57,-1.98,-0.1,0.15,-1.9801980198019709,2.5844930417495005,2519629.2
2023-08-08,601998,4.93,4.88,4.94,4.86,396265,228364818.0,1.62,-1.41,-0.07,0.12,-1.4141414141414232,1.622718052738338,1933773.2
2023-08-09,601998,4.86,4.88,4.9,4.84,216665,124507703.0,1.23,0.0,0.0,0.06,0.0,1.234567901234578,1057325.2
2023-08-10,601998,4.87,4.86,4.88,4.81,253188,144640977.0,1.43,-0.41,-0.02,0.07,-0.4098360655737654,1.437371663244359,1230493.6800000002
2023-08-11,601998,4.86,4.73,4.87,4.73,401277,226488440.0,2.88,-2.67,-0.13,0.12,-2.674897119341557,2.880658436213985,1898040.2100000002
2023-08-14,601998,4.67,4.63,4.68,4.6,486238,267685128.0,1.69,-2.11,-0.1,0.14,-2.114164904862592,1.713062098501072,2251281.94
2023-08-15,601998,4.65,4.71,4.74,4.63,438661,243828211.0,2.38,1.73,0.08,0.13,1.7278617710583255,2.365591397849469,2066093.31
2023-08-16,601998,4.7,4.7,4.72,4.66,260195,144727214.0,1.27,-0.21,-0.01,0.08,-0.2123142250530785,1.2765957446808427,1222916.5
2023-08-17,601998,4.68,4.65,4.72,4.6,292751,161475119.0,2.55,-1.06,-0.05,0.09,-1.0638297872340385,2.5641025641025665,1361292.1500000001
2023-08-18,601998,4.64,4.71,4.81,4.63,422948,237505473.0,3.87,1.29,0.06,0.12,1.2903225806451424,3.87931034482758,1992085.08
2023-08-21,601998,4.72,4.61,4.73,4.61,281462,155208672.0,2.55,-2.12,-0.1,0.08,-2.123142250530774,2.5423728813559343,1297539.82
2023-08-22,601998,4.64,4.67,4.67,4.61,242941,133889496.0,1.3,1.3,0.06,0.07,1.3015184381778733,1.2931034482758537,1134534.47
2023-08-23,601998,4.66,4.7,4.77,4.63,333057,186073414.0,3.0,0.64,0.03,0.1,0.6423982869379063,3.0042918454935554,1565367.9000000001
2023-08-24,601998,4.7,4.66,4.83,4.65,373842,208851217.0,3.83,-0.85,-0.04,0.11,-0.8510638297872353,3.8297872340425467,1742103.72
2023-08-25,601998,4.66,4.64,4.72,4.6,589127,325742917.0,2.58,-0.43,-0.02,0.17,-0.42918454935623185,2.5751072961373414,2733549.28
2023-08-28,601998,4.93,4.73,4.94,4.71,595614,336131234.0,4.96,1.94,0.09,0.17,1.9396551724138122,4.665314401622727,2817254.22
2023-08-29,601998,4.74,4.66,4.76,4.62,530913,294090873.0,2.96,-1.48,-0.07,0.16,-1.4799154334038112,2.9535864978902886,2474054.58
2023-08-30,601998,4.66,4.59,4.68,4.59,461827,253523344.0,1.93,-1.5,-0.07,0.14,-1.5021459227467893,1.9313304721030013,2119785.9299999997
2023-08-31,601998,4.59,4.59,4.63,4.56,344810,188115194.0,1.53,0.0,0.0,0.1,0.0,1.525054466230943,1582677.9
2023-09-01,601998,4.6,4.6,4.64,4.58,258764,141759901.0,1.31,0.22,0.01,0.08,0.2178649237472685,1.304347826086948,1190314.4
2023-09-04,601998,4.62,4.8,4.82,4.6,754293,423482384.0,4.78,4.35,0.2,0.22,4.347826086956519,4.761904761904775,3620606.4
2023-09-05,601998,4.77,4.72,4.77,4.71,306328,171721472.0,1.25,-1.67,-0.08,0.09,-1.6666666666666718,1.2578616352201177,1445868.16
2023-09-06,601998,4.7,4.73,4.74,4.68,215616,120280642.0,1.27,0.21,0.01,0.06,0.21186440677967155,1.2765957446808616,1019863.68
2023-09-07,601998,4.72,4.71,4.75,4.68,247271,138210491.0,1.48,-0.42,-0.02,0.07,-0.42283298097252064,1.4830508474576332,1164646.41
2023-09-08,601998,4.7,4.68,4.72,4.66,243644,135428676.0,1.27,-0.64,-0.03,0.07,-0.6369426751592355,1.2765957446808427,1140253.92
2023-09-11,601998,4.7,4.71,4.73,4.66,253812,141358453.0,1.5,0.64,0.03,0.07,0.6410256410256387,1.4893617021276655,1195454.52
2023-09-12,601998,4.7,4.72,4.74,4.69,160484,89605252.0,1.06,0.21,0.01,0.05,0.2123142250530785,1.0638297872340388,757484.48
2023-09-13,601998,4.72,4.68,4.72,4.67,222164,123526706.0,1.06,-0.85,-0.04,0.07,-0.8474576271186418,1.0593220338983014,1039727.5199999999
2023-09-14,601998,4.7,4.84,4.85,4.68,613850,347324249.0,3.63,3.42,0.16,0.18,3.418803418803429,3.617021276595743,2971034.0
2023-09-15,601998,4.84,4.79,4.94,4.77,617786,354037919.0,3.51,-1.03,-0.05,0.18,-1.0330578512396604,3.512396694214893,2959194.94
2023-09-18,601998,4.78,4.84,4.86,4.73,383280,217104162.0,2.71,1.04,0.05,0.11,1.0438413361169019,2.719665271966525,1855075.2
2023-09-19,601998,4.83,4.86,4.87,4.8,272875,156022793.0,1.45,0.41,0.02,0.08,0.4132231404958775,1.4492753623188466,1326172.5
2023-09-20,601998,4.85,4.91,4.94,4.82,301566,174172730.0,2.47,1.03,0.05,0.09,1.0288065843621297,2.4742268041237137,1480689.06
2023-09-21,601998,4.9,4.87,4.95,4.83,280464,161273864.0,2.44,-0.81,-0.04,0.08,-0.8146639511201648,2.4489795918367365,1365859.68
2023-09-22,601998,4.86,4.93,4.93,4.82,335835,193408305.0,2.26,1.23,0.06,0.1,1.2320328542094305,2.263374485596696,1655666.5499999998
2023-09-25,601998,4.9,4.94,4.97,4.86,374036,216564712.0,2.23,0.2,0.01,0.11,0.20283975659229903,2.2448979591836618,1847737.84
2023-09-26,601998,4.91,4.91,4.99,4.88,273375,158467813.0,2.23,-0.61,-0.03,0.08,-0.6072874493927127,2.2403258655804543,1342271.25
2023-09-27,601998,4.89,4.87,4.94,4.86,277527,159947590.0,1.63,-0.81,-0.04,0.08,-0.8146639511201648,1.6359918200409014,1351556.49
2023-09-28,601998,4.88,4.85,4.91,4.84,204510,117259134.0,1.44,-0.41,-0.02,0.06,-0.4106776180698213,1.4344262295082026,991873.4999999999
2023-10-09,601998,4.83,4.83,4.86,4.74,298417,169658741.0,2.47,-0.41,-0.02,0.09,-0.412371134020606,2.4844720496894435,1441354.11
